source,target,weight
sharman joshi,ajai sinha,1
sharman joshi,anurag singh,1
sharman joshi,atul agnihotri,1
sharman joshi,david dhawan,1
sharman joshi,indra kumar,1
sharman joshi,kedar shinde,1
sharman joshi,onir,1
sharman joshi,priyadarshan,1
sharman joshi,rajesh mapuskar,1
sharman joshi,rajkumar hirani,1
sharman joshi,rakeysh omprakash mehra,1
sharman joshi,rohit shetty,1
sharman joshi,satish kaushik,1
sharmila tagore,mahesh manjrekar,1
sharvanand,ram gopal varma,1
shashi wadia,sabir,1
shatrughan sinha,ashok gupta,1
shatrughan sinha,madhur bhandarkar,1
shatrughan sinha,mukul dutt,1
shaukat baig,indrajit nattooji,1
shaurya chauhan,manoj tyagi,1
shawar ali,deepak tijori,1
shawar ali,karan razdan,1
shawar ali,rajesh kumar singh,1
shawar ali,sanjay bhatia,1
shayan munshi,shivam nair,1
shazahn padamsee,madhur bhandarkar,1
sheeba bhakri,dinkar kapur,1
sheeba chaddha,satyajit bhatkal,1
sheena shahabadi,satish kaushik,1
sheetal bavishi,raam shetty,1
sheetal kshirsagar,ajay phansekar,1
sheetal kshirsagar,raam shetty,1
sheetal menon,pavan kaul,1
shefali shetty,feroz abbas khan,1
shefali shetty,shukla barnali ray,1
shefali shetty,vipul amrutlal shah,1
shekhar bassi,rohit dhawan,1
shekhar suman,david dhawan,1
shekhar suman,kundan shah,1
shenaz treasury,abhinay deo,1
shenaz treasury,adeeb rais,1
shenaz treasury,akshat verma,1
shenaz treasury,ken ghosh,1
sherlyn chopra,chander mishra,1
sherlyn chopra,vinod pande,1
shernaz patel,kunaal roy kapur,1
sherrin verghese,sharad sharan,1
shillpi sharma,n. chandra,1
shilpa anand,arup dutta,1
shilpa shetty,anil sharma,1
shilpa shetty,harry baweja,1
shilpa shetty,indra kumar,1
shilpa shetty,k.s. adiyaman,1
shilpa shetty,mahesh manjrekar,1
shilpa shetty,puneet issar,1
shilpa shetty,revathy,1
shilpa shukla,aman mihani,1
shilpa shukla,musavir jaleel,1
shiney ahuja,anurag basu,1
shiney ahuja,kunal shivdasani,1
shiney ahuja,mohit suri,1
shiney ahuja,priyadarshan,1
shiney ahuja,puja bedi,1
shiney ahuja,ruchi narain,1
shiney ahuja,sudhir mishra,1
shiney ahuja,tanuja chandra,1
shiney ahuja,vinod pande,1
shishir sharma,govind menon,1
shiv darshan,rajesh pandey,1
shiv pandit,anthony d'souza,1
shiv pandit,bejoy nambiar,1
shiv pandit,satish rajwade,1
shivaji satam,govind menon,1
shivani joshi,mahesh kodiyal,1
shivani tanksale,kunaal roy kapur,1
shivani tanksale,rajesh bachchani,1
shivkumar subramaniam,vishal bhardwaj,1
shoib khan,dev anand,1
shomendra bose,ankur tewari,1
shomendra bose,siddharth anand kumar,1
shona chabra,sundeep malani,1
shraddha kapoor,bumpy,1
shraddha kapoor,leena yadav,1
shraddha kapoor,mohit suri,1
shraddha kapoor,vishal bhardwaj,1
shradha das,anubhav sinha,1
shradha das,rohit malhotra,1
shradha das,shammi chhabra,1
shravan rathod,prashant chadha,1
shreechand makhija,kumar raj,1
shreya narayan,tigmanshu dhulia,1
shreyas talpade,anant mahadevan,1
shreyas talpade,farah khan,1
shreyas talpade,indrajit nattooji,1
shreyas talpade,manish tiwary,1
shreyas talpade,paritosh painter,1
shreyas talpade,rajeev virani,1
shreyas talpade,sagar ballary,1
shreyas talpade,sangeeth sivan,1
shreyas talpade,shyam benegal,1
shri vallabh vyas,hansal mehta,1
shriya saran,anupam sinha,1
shriya saran,apoorva lakhia,1
shroff jackie,mahesh vaijnath doijode,1
shruti k. haasan,prabhudheva,1
shruti seth,raaghav dar,1
shruti seth,rajeev nath,1
shubh,shubh,1
shubh joshi,vikram bhatt,1
shubhankar atre,sujoy ghosh,1
shubhashree ganguli,v.k. singh,1
shubhi ahuja,shankhadeep,1
shweta agarwal,vikram bhatt,1
shweta bhardwaj,abbas alibhai burmawalla,1
shweta bhardwaj,adi irani,1
shweta bhardwaj,chandrakant singh,1
shweta bhardwaj,hriday shetty,1
shweta bhardwaj,mastan alibhai burmawalla,1
shweta bhardwaj,rajnish thakur,1
shweta bhardwaj,shiva rindan,1
shweta kumar,satish kaushik,1
shweta menon,jay prakash,1
shweta menon,kushan nandy,1
shweta menon,rajiv s. ruia,1
shweta prasad,nagesh kukunoor,1
shweta tiwari,yunus sajawal,1
shyamoli varma,himanshu brahmbhatt,1
sid makkar,alankrita shrivastava,1
siddharth,chandan arora,1
siddharth,rakeysh omprakash mehra,1
siddharth dhawan,pramod mandloi,1
siddharth gupta,aman sachdeva,1
siddharth kher,leena yadav,1
siddharth kher,sanjay soorkar,1
siddharth kher,vishal pandya,1
siddharth koirala,rahat kazmi,1
siddharth makkar,parvati balagopalan,1
sidhant kapur,amit khanna,1
sidharth malhotra,karan johar,1
sidharth malhotra,vinil matthew,1
sidharth shukla,shashank khaitan,1
sikander kher,ashutosh gowariker,1
sikander kher,hansal mehta,1
simer motiani,zaid ali khan,1
simon jones,ajit pal mangat,1
simone singh,pavan kaul,1
simone singh,tanuja chandra,1
simran jehani,shashanka ghosh,1
simran kaur mundi,aman sachdeva,1
simran kaur mundi,pawan gill,1
simran singh,romilla mukherjee,1
singh surendra,rajiv rai,1
sita spada,praveen kumar,1
smiley suri,mohit suri,1
smita jaykar,a. muthu,1
smita jaykar,anant mahadevan,1
smita jaykar,ashok honda,1
smita jaykar,charudutt acharya,1
smita jaykar,jag mundhra,1
smita jaykar,rajkumar santoshi,1
smith seth,ashutosh gowariker,1
smriti mishra,manish tiwary,1
sneha deori,raj purohit,1
sneha ullal,abhishek kapoor,1
sneha ullal,radhika rao,1
sneha ullal,sangeeth sivan,1
sneha ullal,vinay sapru,1
snehal dabi,n. chandra,1
snehal dabi,puri jagannadh,1
snehal dabi,sahil seth,1
snehal dabi,saurabh kabra,1
snehal dabi,tariq khan,1
snehal dabi,tarique khan,1
sofia hayat,vinod mukhi,1
soha ali khan,krishna d.k.,1
soha ali khan,manish harishankar,1
soha ali khan,neerav ghosh,1
soha ali khan,raj nidimoru,1
soha ali khan,samir tewari,1
soha ali khan,shivam nair,1
soha ali khan,sudhir mishra,1
soha ali khan,umesh shukla,1
sohail khan,abhishek kapoor,1
sohail khan,ahmed khan,1
sohail khan,ajay chandhok,1
sohail khan,anil sharma,1
sohail khan,david dhawan,1
sohail khan,prawaal raman,1
sohail khan,prem soni,1
sohail khan,samir karnik,1
sohail khan,santram varma,1
sohail khan,sohail khan,1
sohail khan,vikram chopra,1
sohrab ardeshir,rafeeq ellias,1
sohum shah,ashu trikha,1
somed agarwal,prabhakar shukla,1
sonakshi sinha,a.r. murugadoss,1
sonakshi sinha,abhinav kashyap,1
sonakshi sinha,arbaaz khan,1
sonakshi sinha,ashwani dhir,1
sonakshi sinha,milan luthria,1
sonakshi sinha,vikramaditya motwane,1
sonal chauhan,kunal deshmukh,1
sonal chauhan,puri jagannadh,1
sonal chauhan,shantanu ray chhibber,1
sonal chauhan,sheershak anand,1
sonal sehgal,swapna joshi,1
sonali bendre,eeshwar nivas,1
sonali bendre,mahesh manjrekar,1
sonali bendre,milan luthria,1
sonali gulati,sonali gulati,1
sonali khare,sanjay gadhvi,1
sonali kulkarni,arindam nandy,1
sonali kulkarni,kamika verma,1
sonali kulkarni,kanika verma,1
sonali kulkarni,mazhar kamran,1
sonali kulkarni,milan luthria,1
sonali kulkarni,nitin mahadar,1
sonali kulkarni,rajat mukherjee,1
sonali kulkarni,rajatesh nayyar,1
sonali kulkarni,rohit shetty,1
sonalli sehgal,luv ranjan,1
sonam arora,chandersen singh,1
sonam kapoor,aanand rai,1
sonam kapoor,anees bazmee,1
sonam kapoor,nupur asthana,1
sonam kapoor,pankaj kapur,1
sonam kapoor,punit malhotra,1
sonam kapoor,rajshree ojha,1
sonam kapoor,sanjay leela bhansali,1
sonia bindra,ashish r. shukla,1
sonia mann,mahesh vaijnath doijode,1
sonika gill,rajiv s. ruia,1
sonika kapoor,iqbal raj,1
soniya mehra,anant mahadevan,1
sonny chatrath,manan katohora,1
sonu nigam,ravindra peepat,1
sonu sood,ashutosh gowariker,1
sonu sood,kaushik ghatak,1
sonu sood,puri jagannadh,1
sonu sood,umesh shukla,1
sonya jehan,akbar khan,1
sophie handa,rajeev virani,1
sophiya chaudhary,anant mahadevan,1
sophiya chaudhary,jehangir surti,1
sreejita de,bumpy,1
sridevi,gauri shinde,1
sridevi,pankaj parashar,1
sridevi,s.m. iqbal,1
srinivasa prabhu,swaroop kanchi,1
steven michael quezada,anurag basu,1
subhash ahuja,gaurav panjwani,1
subhendu chatterjee,raja sen,1
subodh bhave,sachin kundalkar,1
suchindra bali,rajesh kumar singh,1
suchitra krishnamoorthi,jijy philip,1
suchitra krishnamoorthi,karan razdan,1
suchitra pillai-malik,kushan nandy,1
sudeep,milind gadagkar,1
sudeep,ram gopal varma,1
sudesh berry,akashaditya lama,1
sudesh berry,ammtoje mann,1
sudesh berry,anand balraj,1
sudesh berry,rajesh bakshi,1
sudesh berry,s.p. muneshwar,1
sudesh berry,vicky ranawat,1
sudha chandran,amol shetge,1
sudha chandran,ashok gupta,1
sudha chandran,hridesh kamble,1
sudha chandran,mukul dutt,1
sudha chandran,yogesh mittal,1
sudhanshu pandey,jasmeet dhodhi,1
sudhanshu pandey,masud mirza,1
sudhanshu pandey,meghna gulzar,1
sudhir dalvi,deepak balraj vij,1
sudhir dalvi,inayat mahshar,1
sudhir s. dayma,rajnish thakur,1
suhas sirsat,ajit p. bhairavkar,1
suhasini mulay,rohan sippy,1
suhel seth,himanshu brahmbhatt,1
sujeet chaubey,yogesh bharadwaj,1
sukhada yash,ajit p. bhairavkar,1
suman agarwal,masud mirza,1
suman ranganathan,ahathian,1
suman ranganathan,harry baweja,1
suman ranganathan,jay prakash,1
suman ranganathan,neeraj pathak,1
suman ranganathan,sunil kumar agrawal,1
suman ranganathan,v. menon,1
sumeet chawla,mohan sharma,1
sumeet raghvan,a.r. murugadoss,1
sumeet raghvan,ajay devgn,1
sumeet sharma,harish sharma,1
sumit arora,ganesh acharya,1
sumit kaul,jagdish rajpurohit,1
sumona chakravarti,deepak kumar bandhu,1
suneil anand,suneil anand,1
sunidhi chauhan,kushal ruia,1
sunidhi chauhan,mahesh manjrekar,1
sunil dutt,rajkumar hirani,1
sunil pal,raj pendurkar,1
sunil shetty,ahmed khan,1
sunil shetty,anil devgan,1
sunil shetty,apoorva lakhia,1
sunil shetty,ashu trikha,1
sunil shetty,chander sharma,1
sunil shetty,deepak s. shivdasani,1
sunil shetty,farah khan,1
sunil shetty,k. muralimohana rao,1
sunil shetty,kabir sadanand,1
sunil shetty,kundan shah,1
sunil shetty,madhur bhandarkar,1
sunil shetty,naeem sha,1
sunil shetty,neeraj vora,1
sunil shetty,partho ghosh,1
sunil shetty,prabhudheva,1
sunil shetty,rahul rawail,1
sunil shetty,rajnish thakur,1
sunil shetty,ravi dewan,1
sunil shetty,sanjay gupta,1
sunil shetty,sanjay khanna,1
sunil shetty,satish kaushik,1
sunil shetty,sohail khan,1
sunil shetty,tinnu anand,1
sunil shetty,tinnu verma,1
sunil shetty,vikram chopra,1
sunil shetty,yusuf khan,1
sunny deol,amaan khan,1
sunny deol,ammtoje mann,1
sunny deol,anil kumar sharma,1
sunny deol,arindam chowdhuri,1
sunny deol,deepak tijori,1
sunny deol,k.c. bokadia,1
sunny deol,rahul rawail,1
sunny deol,raj kanwar,1
sunny deol,sachin bajaj,1
sunny deol,sanamjit singh talwar,1
sunny deol,sangeeth sivan,1
sunny deol,shibu mitra,1
sunny deol,tinnu verma,1
sunny deol,yusuf khan,1
sunny gill,pawan gill,1
sunny hinduja,shashi sudigala,1
sunny leone,bhushan patel,1
sunny leone,kaizad gustad,1
sunny leone,pooja bhatt,1
sunny singh,shyam ramsay,1
sunny singh nijjar,luv ranjan,1
supriya karnik,ashu trikha,1
supriya karnik,pradeep maini,1
supriya karnik,vijay k. bhaskar,1
supriya pathak,aatish kapadia,1
supriya pathak,ayan mukherjee,1
supriya pathak,pankaj kapur,1
supriya pathak,ram gopal varma,1
supriya pathak,sanjay leela bhansali,1
supriya pilgaonkar,vikram bhatt,1
suraj godambe,puneet sira,1
suresh chatwal,mohan savalkar,1
suresh chatwal,shivram yadav,1
suresh chatwal,sumbul gazi,1
suresh dubey,mohan sharma,1
suresh menon,indra kumar,1
suresh oberoi,ashok mehta,1
suresh oberoi,ravi kapoor,1
surveen chawla,vishal pandya,1
sushant singh,himanshu bhatt,1
sushant singh,jaideep varma,1
sushant singh,kabeer kaushik,1
sushant singh,mazhar kamran,1
sushant singh,milind ukey,1
sushant singh,rajkumar santoshi,1
sushant singh,srinivas bhashyam,1
sushant singh,sunanda mitra,1
sushant singh,vishal pandya,1
sushant singh,maneesh sharma,1
sushmita mukherjee,manikya raju,1
sushmita mukherjee,milind ukey,1
sushmita mukherjee,v.g. samant,1
sushmita sen,dharmesh darshan,1
sushmita sen,farah khan,1
sushmita sen,goldie behl,1
sushmita sen,harry baweja,1
sushmita sen,kalpana lajmi,1
sushmita sen,meghna gulzar,1
sushmita sen,mudassar aziz,1
sushmita sen,pankaj parashar,1
sushmita sen,robby grewal,1
sushmita sen,srinivas bhashyam,1
sushmita sen,subhash ghai,1
sushmita sen,tanuja chandra,1
sushmita sen,vipul amrutlal shah,1
suzana rodrigues,gurmeett singh,1
suzanna mukherjee,amit khanna,1
suzanna mukherjee,jitendra pawar,1
suzanne bernert,amol shetge,1
suzanne bernert,makrand deshpande,1
swara bhaskar,aanand rai,1
swara bhaskar,avinash kumar singh,1
swara bhaskar,debaloy dey,1
swati aggarwal,rajiv s. ruia,1
swedha singh,nupur asthana,1
sweety chhabra,arshad khan,1
sweety chhabra,imtiaz punjabi,1
swini khara,wilson louis,1
sylvester stallone,sabir khan,1
syna anand,gaurav panjwani,1
t.k. chowdhary,y.p. singh,1
taaha shah,sonam nair,1
tabrett bethell,vijay krishna acharya,1
tabrez khan,puja bedi,1
tabu,a.s. ravindra babu,1
tabu,bejoy nambiar,1
tabu,chander sharma,1
tabu,k. raghavendra rao,1
tabu,kedar shinde,1
tabu,khalid mohamed,1
tabu,kunal kohli,1
tabu,m.f. hussain,1
tabu,madhur bhandarkar,1
tabu,manoj punj,1
tabu,meghna gulzar,1
tabu,r. balki,1
tabu,sohail khan,1
tabu,tinnu verma,1
tabu,vishal bhardwaj,1
tahir raj bhasin,pradeep sarkar,1
talat aziz,shabah shamsi,1
tamannaah bhatia,farhad,1
tamannaah bhatia,sajid,1
tamannaah bhatia,sajid khan,1
tamannaah bhatia,shabah shamsi,1
tanaaz currim irani,chander mishra,1
tanay chheda,aamir khan,1
tanay chheda,amole gupte,1
tania zaetta,siddharth anand,1
tanisha,arjun sablok,1
tanisha,kabir sadanand,1
tanisha,pavan kaul,1
tannishtha chatterjee,nila madhab panda,1
tanuja,shaad ali,1
tanushree dutta,aditya datt,1
tanushree dutta,anurag singh,1
tanushree dutta,ashwini chaudhary,1
tanushree dutta,hadi abrar,1
tanushree dutta,jag mundhra,1
tanushree dutta,rajesh ranshinge,1
tanushree dutta,vishram sawant,1
tanvi azmi,feroz abbas khan,1
tanvi azmi,kushan nandy,1
tanvi azmi,nagesh kukunoor,1
tanvi azmi,sanjivan lal,1
tanvi hegde,mahesh manjrekar,1
tanya malik,rajesh pandey,1
tara deshpande,ajay phansekar,1
tara deshpande,govind menon,1
tara d'souza,ali abbas zafar,1
tara d'souza,nupur asthana,1
tara sharma,amy thanawala,1
tara sharma,anurag basu,1
tara sharma,ashok kheny,1
tara sharma,dibakar banerjee,1
tara sharma,madhur bhandarkar,1
taran bajaj,ahishor solomon,1
tarina patel,jag mundhra,1
tarun arora,imtiaz ali,1
tarun arora,karan razdan,1
tarun arora,sabir,1
tarun dudeja,kunal deshmukh,1
teeshay shah,vishal mahadkar,1
tejaswini kolhapure,ajai sinha,1
thomas tevana,rahul rawail,1
thomas tevana,rajesh ram singh,1
tia bajpai,bhushan patel,1
tia bajpai,maqbool khan,1
tia bajpai,rahat kazmi,1
tia bajpai,vikram bhatt,1
tiger shroff,sabir khan,1
tigmanshu dhulia,anurag kashyap,1
tiku talsania,glen barreto,1
tiku talsania,mehul kumar,1
till dilumière,anant mahadevan,1
tim lawrence,puneet sira,1
tina desai,aditya datt,1
tina rana,mohan singh rathor,1
ting leung,suneil anand,1
tinnu anand,a.r. murugadoss,1
tinnu anand,ajay kumar,1
tinnu anand,amrit sagar,1
tinnu anand,aziz sejawal,1
tinnu anand,b.h. tharun kumar,1
tinnu anand,govind menon,1
tinnu anand,mandeep kumar,1
tinnu anand,satyajit bhatkal,1
tinnu anand,shekhar ghosh,1
tinnu anand,shona urvashi,1
tinnu anand,viji p. nair,1
tinnu verma,tinnu verma,1
tisca chopra,nagesh kukunoor,1
tisca chopra,sahil sangha,1
tisca chopra,sohail tatari,1
toby stephens,ketan mehta,1
tom alter,ved rahi,1
tom kenny,nikhil advani,1
trimala adhikari,manav kaul,1
tripta parashar,arup dutta,1
troy baker,nikhil advani,1
tulip joshi,anant mahadevan,1
tulip joshi,manish gupta,1
tulip joshi,pooja bhatt,1
tulip joshi,rohit jugraj,1
tulip joshi,sanjay gadhvi,1
tushar dalvi,robby grewal,1
tusshar kapoor,anant mahadevan,1
tusshar kapoor,ashwani dhir,1
tusshar kapoor,ashwini chaudhary,1
tusshar kapoor,k. subhash,1
tusshar kapoor,krishna d.k.,1
tusshar kapoor,lovely singh,1
tusshar kapoor,milan luthria,1
tusshar kapoor,prawal raman,1
tusshar kapoor,priyadarshan,1
tusshar kapoor,raj nidimoru,1
tusshar kapoor,sagar ballary,1
tusshar kapoor,sangeeth sivan,1
tusshar kapoor,sanjay chhel,1
tusshar kapoor,satish kaushik,1
tusshar kapoor,shashant shah,1
tusshar kapoor,talat jani,1
twinkle khanna,david dhawan,1
uday chopra,arjun sablok,1
uday chopra,jugal hansraj,1
uday chopra,kunal kohli,1
uday chopra,padam kumar,1
udayyan raathore,vinod pande,1
udita goswami,ajay chandhok,1
udita goswami,deepak tijori,1
udita goswami,jag mundhra,1
udita goswami,mohit suri,1
udita goswami,rajesh ranshinge,1
udita goswami,rajnish thakur,1
udita goswami,vinod mukhi,1
umesh gautam,amjad khan,1
upasna singh,sunanda mitra,1
upen patel,ganesh acharya,1
upendra limaye,hridesh kamble,1
upendra limaye,madhur bhandarkar,1
urmila matondkar,anees bazmee,1
urmila matondkar,chandra prakash dwivedi,1
urmila matondkar,khalid mohamed,1
urmila matondkar,pankaj parashar,1
urmila matondkar,ram gopal varma,1
urmila matondkar,satish kaushik,1
urmila matondkar,shripal morakhia,1
urmila matondkar,sriram raghavan,1
urmila matondkar,vikram bhatt,1
urvashi chaudhary,arshad khan,1
urvashi rautela,anil sharma,1
urvashi sharma,abbas alibhai burmawalla,1
urvashi sharma,ashu trikha,1
urvashi sharma,mastan alibhai burmawalla,1
usha bachani,arshad yusuf pathan,1
usha bachani,rakesh parmaar,1
vaani kapoor,maneesh sharma,1
vaibhav jhalani,hansal mehta,1
vansh bhardwaj,parvin dabas,1
varsha usgaonkar,kader kashmiri,1
varun badola,saurabh varma,1
varun bhagwat,faruk kabir,1
varun dhawan,david dhawan,1
varun dhawan,karan johar,1
varun dhawan,shashank khaitan,1
vasan bala,raj kumar gupta,1
vatsal seth,abbas alibhai burmawalla,1
vatsal seth,kedar shinde,1
vatsal seth,manish gupta,1
vatsal seth,mastan alibhai burmawalla,1
vatsal seth,paritosh painter,1
vatsal seth,samir karnik,1
veena malik,hemant madhukar,1
veer arya,goldie behl,1
veerendra saxena,manish gupta,1
vega tamotia,bedabrata pain,1
vega tamotia,rupali guha,1
vekeana dhillon,nisha pahuja,1
venita anand,partho ghosh,1
vibha cheebur,ram gopal varma,1
vibha chhibber,nagesh kukunoor,1
vic aviles,siddharth anand,1
vickrant mahajan,vickrant mahajan,1
vicky ahuja,bhushan patel,1
vicky ahuja,mohit suri,1
vicky ahuja,raja bundela,1
vicky ahuja,saurab narang,1
vicky ahuja,zubair khan,1
victor banerjee,anant balani,1
victor banerjee,mrityunjay devvrat,1
victor banerjee,sujoy ghosh,1
vidya balan,abhishek chaubey,1
vidya balan,amaan khan,1
vidya balan,aziz mirza,1
vidya balan,milan luthria,1
vidya balan,pradeep sarkar,1
vidya balan,priyadarshan,1
vidya balan,r. balki,1
vidya balan,rajkumar hirani,1
vidya balan,rajkumar santoshi,1
vidya balan,sajid khan,1
vidya balan,saket chaudhary,1
vidya balan,samar shaikh,1
vidya balan,sujoy ghosh,1
vidya balan,vidhu vinod chopra,1
vidya malvade,afzal ahmad,1
vidya malvade,bhushan patel,1
vidya malvade,chandan arora,1
vidya malvade,dharam prakash,1
vidya malvade,jairaj padmanabhan,1
vidya malvade,kabir sadanand,1
vidya malvade,sanjay gadhvi,1
vidya malvade,shakur sir,1
vidya malvade,vikram bhatt,1
vijay adhav,pradeep sarkar,1
vijay gupta,kumar dave,1
vijay maurya,anurag kashyap,1
vijay maurya,nagesh kukunoor,1
vijay raaz,anant balani,1
vijay raaz,ashok nanda,1
vijay raaz,gaganvihari borate,1
vijay raaz,jeeva,1
vijay raaz,karan arora,1
vijay raaz,lucky kohli,1
vijay raaz,r. anand kumar,1
vijay raaz,rahat kazmi,1
vijay raaz,raj pendurkar,1
vijay raaz,raja menon,1
vijay raaz,rajat kapoor,1
vijay raaz,rajesh bajaj,1
vijay raaz,vijay raaz,1
vijay raj,kamika verma,1
vijay raj,kanika verma,1
vijayant kohli,sachin gupta,1
vijayendra ghatge,talat jani,1
vijender singh,kabir sadanand,1
viju khote,gaurav pandey,1
vikas anand,arshad khan,1
vikas anand,guddu dhanoa,1
vikas bhalla,hriday shetty,1
vikas kalantri,abbas alibhai burmawalla,1
vikas kalantri,b.h. tharun kumar,1
vikas kalantri,mastan alibhai burmawalla,1
vikas katyal,sunny bhambhani,1
vikas sethi,deepak tijori,1
vikram aditya,ajay ojha,1
vikram dahiya,hasnain hyderabadwala,1
vikram dhillon,nisha pahuja,1
vikram gokhale,abhik bhanu,1
vikram gokhale,deepak balraj vij,1
vikram gokhale,deepak s. shivdasani,1
vikram gokhale,faruk kabir,1
vikram gokhale,g. krishna,1
vikram gokhale,ravi sharma shankar,1
vikram gokhale,thampi kannanthanam,1
vikram singh,deepak balraj vij,1
vikrant massey,vikramaditya motwane,1
vikrum kumar,arshad khan,1
vilas ujawane,joy augustine,1
vinay anand,ajay kashyap,1
vinay anand,k. ravi shankar,1
vinay anand,rajat rawail,1
vinay apte,kalpana lajmi,1
vinay jain,feroz abbas khan,1
vinay jain,rajiv mehra,1
vinay jain,satish kaushik,1
vinay pathak,aditya chopra,1
vinay pathak,akshay shere,1
vinay pathak,amit saxena,1
vinay pathak,arindam nandy,1
vinay pathak,deepa sahi,1
vinay pathak,parvati balagopalan,1
vinay pathak,srikanth velagaleti,1
vinay pathak,sudhir mishra,1
vinay virmani,bejoy nambiar,1
vindu dara singh,dhavala satyam,1
vineet sharma,sanjay gupta,1
vineeta malik,raj purohit,1
vineeta malik,ujjwal chatterjee,1
vinit kumar,anant balani,1
vinod khanna,abhinav kashyap,1
vinod khanna,arbaaz khan,1
vinod khanna,hema malini,1
vinod khanna,naresh malhotra,1
vinod khanna,prabhudheva,1
vinod khanna,vishram sawant,1
vinod khanna,zaigham ali syed,1
vinod nagpal,sameer sharma,1
vinod pande,vinod pande,1
violante placido,raja menon,1
vipasha agarwal,vivek b agrawal,1
vipin bakshi,ashish r. mohan,1
vipin sharma,rahat kazmi,1
vipin sharma,sudhir mishra,1
vipinno,sanjay goel,1
vipul bhatt,pritish chakraborty,1
vir das,abhinay deo,1
vir das,ajay bhuyan,1
vir das,akshat verma,1
vir das,kabir sadanand,1
vir das,krishna d.k.,1
vir das,manoj tyagi,1
vir das,parmeet sethi,1
vir das,raj nidimoru,1
vir das,sai kabir,1
vir das,saket chaudhary,1
vir das,shekhar ghosh,1
viren basoya,kunal deshmukh,1
vishakha singh,shashant shah,1
vishal bhosle,milind ukey,1
vishal kaushik,ramesh modi,1
vishal malhotra,aziz mirza,1
vishal malhotra,ken ghosh,1
vishnu sharma,mohan singh rathor,1
vishwa s. badola,anshul sharma,1
vishwajeet pradhan,karan arora,1
vishwajeet pradhan,sanjay f. gupta,1
vishwajeet pradhan,vijay raaz,1
vivaan bhimani,rajiv chilaka,1
vivaan shah,farah khan,1
vivaan shah,vishal bhardwaj,1
vivan bhatena,vijay lalwani,1
vivek bhatnagar,divya khosla,1
vivek madan,jairaj padmanabhan,1
vivek oberoi,ahmed khan,1
vivek oberoi,apoorva lakhia,1
vivek oberoi,eeshwar nivas,1
vivek oberoi,mani ratnam,1
vivek oberoi,rajat mukherjee,1
vivek oberoi,renzil d'silva,1
vivek oberoi,sachin bajaj,1
vivek oberoi,samir karnik,1
vivek oberoi,sanjay m. khanduri,1
vivek oberoi,shaad ali,1
vivek oberoi,soham shah,1
vivek oberoi,subhash ghai,1
vivek oberoi,sujoy ghosh,1
vivek oberoi,vinnil markan,1
vivek shaq,samir karnik,1
vivek shaq,sanjay goel,1
vivek sudershan,rahat kazmi,1
viveka babajee,dinkar kapur,1
vrajesh hirjee,ajay chandhok,1
vrajesh hirjee,anil v. kumar,1
vrajesh hirjee,anurag basu,1
vrajesh hirjee,ashwani dhir,1
vrajesh hirjee,gautham menon,1
vrajesh hirjee,indra kumar,1
vrajesh hirjee,jugal hansraj,1
vrajesh hirjee,puri jagannadh,1
vrajesh hirjee,sangeeth sivan,1
waheeda rehman,anupam kher,1
waheeda rehman,rakeysh omprakash mehra,1
wamiqa gabbi,raj purohit,1
wamiqa gabbi,supavitra babul,1
whoopi goldberg,sabir khan,1
yaman chatwal,allyson patel,1
yaman chatwal,yash dave,1
yami gautam,eeshwar nivas,1
yami gautam,shoojit sircar,1
yana gupta,mohit suri,1
yana gupta,shashant shah,1
yash pandit,arindam chowdhuri,1
yash pandit,hansal mehta,1
yash tonk,deepak s. shivdasani,1
yash tonk,kabir sadanand,1
yash tonk,prem soni,1
yashpal sharma,anup das,1
yashpal sharma,manish vatsalya,1
yashpal sharma,maqbool khan,1
yashpal sharma,prakash jha,1
yashpal sharma,prakash saini,1
yashpal sharma,ranjan shandilya,1
yashpal sharma,shimit amin,1
yashpal sharma,shonali bose,1
yashpal sharma,shoojit sircar,1
yashpal sharma,sushen bhatnagar,1
yatin karyekar,abhishek bindal,1
yo yo honey singh,anant mahadevan,1
yo yo honey singh,rohit shetty,1
yoshika verma,janaki vishwanathan,1
yuddvir bakolia,arnab chaudhuri,1
yunus parvez,harinam singh,1
yuvika chaudhry,ajai sinha,1
yuvika chaudhry,akashaditya lama,1
yuvika chaudhry,ashu trikha,1
yuvika chaudhry,jag mundhra,1
yuvika chaudhry,kedar shinde,1
yuvraj haral,sachin gupta,1
zachary coffin,omung kumar,1
zahid ali,vinod pande,1
zain khan,romilla mukherjee,1
zakir hussain,abhishek bindal,1
zakir hussain,anshul sharma,1
zakir hussain,ashu trikha,1
zakir hussain,dharam prakash,1
zakir hussain,faruk kabir,1
zakir hussain,karan razdan,1
zakir hussain,manish harishankar,1
zakir hussain,sachin p. karande,1
zakir hussain,sai kabir,1
zakir hussain,shakur sir,1
zakir hussain,varun khanna,1
zakir hussain,vineet khetrapal,1
zakir hussain,vinnil markan,1
zarine ali,aziz naser,1
zayed khan,anthony d'souza,1
zayed khan,apoorva lakhia,1
zayed khan,david dhawan,1
zayed khan,farah khan,1
zayed khan,leena yadav,1
zayed khan,sahil sangha,1
zayed khan,sangeeth sivan,1
zayed khan,satish kaushik,1
zayed khan,subhash ghai,1
zayed khan,suresh krishna,1
zayed khan,vikram bhatt,1
zayed khan,vikram chopra,1
zeenal kamdar,gorky,1
