,imdbid,metrics_x,actors,metrics_y,directors
2946,tt1324078,actor4,david bueno,director1,vivek sharma
2947,tt1327035,actor1,abhay deol,director1,anurag kashyap
2948,tt1327035,actor2,mahie gill,director1,anurag kashyap
2949,tt1327035,actor3,kalki koechlin,director1,anurag kashyap
2950,tt1327035,actor4,dibyendu bhattacharya,director1,anurag kashyap
2951,tt1327833,actor1,shabana azmi,director1,onir
2952,tt1327833,actor2,boman irani,director1,onir
2953,tt1327833,actor3,sanjay suri,director1,onir
2954,tt1327833,actor4,sharman joshi,director1,onir
2955,tt1328634,actor1,john abraham,director1,kabir khan
2956,tt1328634,actor2,neil nitin mukesh,director1,kabir khan
2957,tt1328634,actor3,katrina kaif,director1,kabir khan
2958,tt1328634,actor4,irrfan khan,director1,kabir khan
2959,tt1334254,actor1,naseeruddin shah,director1,shivam nair
2960,tt1334254,actor2,om puri,director1,shivam nair
2961,tt1334254,actor3,boman irani,director1,shivam nair
2962,tt1334254,actor4,paresh rawal,director1,shivam nair
2963,tt1334413,actor1,akshay kumar,director1,kompin kemgumnird
2964,tt1334413,actor2,lara dutta,director1,kompin kemgumnird
2965,tt1334413,actor3,dimple kapadia,director1,kompin kemgumnird
2966,tt1334413,actor4,rajpal yadav,director1,kompin kemgumnird
2967,tt1334437,actor1,rajit kapoor,director1,rajesh ganguly
2968,tt1334437,actor2,aham sharma,director1,rajesh ganguly
2969,tt1334437,actor3,pooja kanwal,director1,rajesh ganguly
2970,tt1334437,actor4,richashree,director1,rajesh ganguly
2971,tt1334470,actor1,abhishek bachchan,director1,mani ratnam
2972,tt1334470,actor2,aishwarya rai bachchan,director1,mani ratnam
2973,tt1334470,actor3,govinda,director1,mani ratnam
2974,tt1334470,actor4,'chiyaan' vikram,director1,mani ratnam
2975,tt1339313,actor1,ganesh acharya,director1,rajiv s. ruia
2976,tt1339313,actor2,neha bhatt,director1,rajiv s. ruia
2977,tt1339313,actor3,daisy,director1,rajiv s. ruia
2978,tt1339313,actor4,ali g.,director1,rajiv s. ruia
2979,tt1340838,actor1,kangana ranaut,director1,mohit suri
2980,tt1340838,actor2,adhyayan suman,director1,mohit suri
2981,tt1340838,actor3,emraan hashmi,director1,mohit suri
2982,tt1340838,actor4,vicky ahuja,director1,mohit suri
2983,tt1343362,actor1,govinda,director1,david dhawan
2984,tt1343362,actor2,sushmita sen,director1,david dhawan
2985,tt1343362,actor3,ritesh deshmukh,director1,david dhawan
2986,tt1343362,actor4,lara dutta,director1,david dhawan
2987,tt1345777,actor1,naseeruddin shah,director1,abhishek chaubey
2988,tt1345777,actor2,vidya balan,director1,abhishek chaubey
2989,tt1345777,actor3,arshad warsi,director1,abhishek chaubey
2990,tt1345777,actor4,salman shahid,director1,abhishek chaubey
2991,tt1351224,actor1,uday chopra,director1,jugal hansraj
2992,tt1351224,actor2,priyanka chopra,director1,jugal hansraj
2993,tt1351224,actor3,dino morea,director1,jugal hansraj
2994,tt1351224,actor4,rahul vohra,director1,jugal hansraj
2995,tt1363125,actor1,govinda,director1,jag mundhra
2996,tt1363125,actor2,yuvika chaudhry,director1,jag mundhra
2997,tt1363125,actor3,anupam kher,director1,jag mundhra
2998,tt1363125,actor4,smita jaykar,director1,jag mundhra
2999,tt1363363,actor1,sanjay dutt,director1,ajay chandhok
3000,tt1363363,actor2,ameesha patel,director1,ajay chandhok
3001,tt1363363,actor3,anupam kher,director1,ajay chandhok
3002,tt1363363,actor4,satish kaushik,director1,ajay chandhok
3003,tt1368453,actor1,dev anand,director1,dev anand
3004,tt1368453,actor2,divya dutta,director1,dev anand
3005,tt1368453,actor3,devshi khanduri,director1,dev anand
3006,tt1368453,actor4,hansal mehta,director1,dev anand
3007,tt1369669,actor1,rakesh bedi,director1,puneet sira
3008,tt1369669,actor2,mahek chahal,director1,puneet sira
3009,tt1369669,actor3,suraj godambe,director1,puneet sira
3010,tt1369669,actor4,dinesh hingoo,director1,puneet sira
3011,tt1370429,actor1,kunal khemu,director1,krishna d.k.
3012,tt1370429,actor1,kunal khemu,director2,raj nidimoru
3013,tt1370429,actor2,boman irani,director1,krishna d.k.
3014,tt1370429,actor2,boman irani,director2,raj nidimoru
3015,tt1370429,actor3,soha ali khan,director1,krishna d.k.
3016,tt1370429,actor3,soha ali khan,director2,raj nidimoru
3017,tt1370429,actor4,cyrus broacha,director1,krishna d.k.
3018,tt1370429,actor4,cyrus broacha,director2,raj nidimoru
3019,tt1372266,actor1,jackie shroff,director1,puneet sira
3020,tt1372266,actor2,sohail khan,director1,puneet sira
3021,tt1372266,actor3,arbaaz khan,director1,puneet sira
3022,tt1372266,actor4,nauheed cyrusi,director1,puneet sira
3023,tt1372304,actor1,rajesh khanna,director1,rakesh sawant
3024,tt1372304,actor2,shahib chopra,director1,rakesh sawant
3025,tt1372304,actor3,laila khan,director1,rakesh sawant
3026,tt1372304,actor4,ahad khan,director1,rakesh sawant
3027,tt1372681,actor1,neil nitin mukesh,director1,jehangir surti
3028,tt1372681,actor2,bipasha basu,director1,jehangir surti
3029,tt1372681,actor3,biswajeet chatterjee,director1,jehangir surti
3030,tt1372681,actor4,sophiya chaudhary,director1,jehangir surti
3031,tt1372694,actor1,dino morea,director1,neeraj pathak
3032,tt1372694,actor2,mahima chaudhry,director1,neeraj pathak
3033,tt1372694,actor3,suman ranganathan,director1,neeraj pathak
3034,tt1372694,actor4,arun bali,director1,neeraj pathak
3035,tt1373156,actor1,farhan akhtar,director1,vijay lalwani
3036,tt1373156,actor2,deepika padukone,director1,vijay lalwani
3037,tt1373156,actor3,ram kapoor,director1,vijay lalwani
3038,tt1373156,actor4,vivan bhatena,director1,vijay lalwani
3039,tt1375789,actor1,anil kapoor,director1,abbas alibhai burmawalla
3040,tt1375789,actor1,anil kapoor,director2,mastan alibhai burmawalla
3041,tt1375789,actor2,saif ali khan,director1,abbas alibhai burmawalla
3042,tt1375789,actor2,saif ali khan,director2,mastan alibhai burmawalla
3043,tt1375789,actor3,john abraham,director1,abbas alibhai burmawalla
3044,tt1375789,actor3,john abraham,director2,mastan alibhai burmawalla
3045,tt1375789,actor4,deepika padukone,director1,abbas alibhai burmawalla
3046,tt1375789,actor4,deepika padukone,director2,mastan alibhai burmawalla
3047,tt1385824,actor1,madhavan,director1,vikram k. kumar
3048,tt1385824,actor2,neetu chandra,director1,vikram k. kumar
3049,tt1385824,actor3,poonam dhillon,director1,vikram k. kumar
3050,tt1385824,actor4,sachin khedekar,director1,vikram k. kumar
3051,tt1388424,actor1,aashish chaudhary,director1,vishal pandya
3052,tt1388424,actor2,akshay kapoor,director1,vishal pandya
3053,tt1388424,actor3,nausheen ali sardar,director1,vishal pandya
3054,tt1388424,actor4,achint kaur,director1,vishal pandya
3055,tt1388903,actor1,arunoday singh,director1,vinay shukla
3056,tt1388903,actor2,boman irani,director1,vinay shukla
3057,tt1388903,actor3,ila arun,director1,vinay shukla
3058,tt1388903,actor4,konkona sen sharma,director1,vinay shukla
3059,tt1391544,actor1,paresh rawal,director1,umesh shukla
3060,tt1391544,actor2,kunal khemu,director1,umesh shukla
3061,tt1391544,actor3,sonu sood,director1,umesh shukla
3062,tt1391544,actor4,soha ali khan,director1,umesh shukla
3063,tt1391894,actor1,rajat kapoor,director1,pryas gupta
3064,tt1391894,actor2,sachin nayak,director1,pryas gupta
3065,tt1391894,actor3,pradip sagar,director1,pryas gupta
3066,tt1391894,actor4,pradeep kabra,director1,pryas gupta
3067,tt1392744,actor1,shahid kapoor,director1,ken ghosh
3068,tt1392744,actor2,genelia d'souza,director1,ken ghosh
3069,tt1392744,actor3,mohnish bahl,director1,ken ghosh
3070,tt1392744,actor4,satish shah,director1,ken ghosh
3071,tt1395025,actor1,kareena kapoor,director1,sriram raghavan
3072,tt1395025,actor2,saif ali khan,director1,sriram raghavan
3073,tt1395025,actor3,adil hussain,director1,sriram raghavan
3074,tt1395025,actor4,gulshan grover,director1,sriram raghavan
3075,tt1395054,actor1,ajay devgn,director1,milan luthria
3076,tt1395054,actor2,randeep hooda,director1,milan luthria
3077,tt1395054,actor3,kangana ranaut,director1,milan luthria
3078,tt1395054,actor4,emraan hashmi,director1,milan luthria
3079,tt1396208,actor1,akshay kumar,director1,vipul amrutlal shah
3080,tt1396208,actor2,aishwarya rai bachchan,director1,vipul amrutlal shah
3081,tt1396208,actor3,om puri,director1,vipul amrutlal shah
3082,tt1396208,actor4,kiron kher,director1,vipul amrutlal shah
3083,tt1399602,actor1,vinay pathak,director1,parvati balagopalan
3084,tt1399602,actor2,gul panag,director1,parvati balagopalan
3085,tt1399602,actor3,anuj chaudhary,director1,parvati balagopalan
3086,tt1399602,actor4,siddharth makkar,director1,parvati balagopalan
3087,tt1404573,actor1,sunil shetty,director1,k. muralimohana rao
3088,tt1404573,actor2,aarti chhabria,director1,k. muralimohana rao
3089,tt1404573,actor3,aashish chaudhary,director1,k. muralimohana rao
3090,tt1404573,actor4,kim sharma,director1,k. muralimohana rao
3091,tt1408029,actor1,jahan bloch,director1,mehul kumar
3092,tt1408029,actor2,samir aftab,director1,mehul kumar
3093,tt1408029,actor3,aditya rajput,director1,mehul kumar
3094,tt1408029,actor4,harsh rajput,director1,mehul kumar
3095,tt1415252,actor1,nitin,director1,ram gopal varma
3096,tt1415252,actor2,priyanka kothari,director1,ram gopal varma
3097,tt1415252,actor3,rasika dugal,director1,ram gopal varma
3098,tt1415252,actor4,gautam rode,director1,ram gopal varma
3099,tt1420539,actor1,anita,director1,tariq khan
3100,tt1420539,actor2,snehal dabi,director1,tariq khan
3101,tt1420539,actor3,anita hassandani,director1,tariq khan
3102,tt1420539,actor4,jagdeep,director1,tariq khan
3103,tt1425618,actor1,rohit roy,director1,jag mundhra
3104,tt1425618,actor2,tanushree dutta,director1,jag mundhra
3105,tt1425618,actor3,neetu chandra,director1,jag mundhra
3106,tt1425618,actor4,mushtaq khan,director1,jag mundhra
3107,tt1428459,actor1,kareena kapoor,director1,siddharth malhotra
3108,tt1428459,actor2,kajol,director1,siddharth malhotra
3109,tt1428459,actor3,arjun rampal,director1,siddharth malhotra
3110,tt1428459,actor4,amrita prakash,director1,siddharth malhotra
3111,tt1431122,actor1,anil kapoor,director1,anees bazmee
3112,tt1431122,actor2,sanjay dutt,director1,anees bazmee
3113,tt1431122,actor3,kangana ranaut,director1,anees bazmee
3114,tt1431122,actor4,sunil shetty,director1,anees bazmee
3115,tt1431729,actor1,sonali kulkarni,director1,mazhar kamran
3116,tt1431729,actor2,sharbani mukherji,director1,mazhar kamran
3117,tt1431729,actor3,sushant singh,director1,mazhar kamran
3118,tt1431729,actor4,nakul vaid,director1,mazhar kamran
3119,tt1433810,actor1,prateik,director1,kiran rao
3120,tt1433810,actor2,monica dogra,director1,kiran rao
3121,tt1433810,actor3,kriti malhotra,director1,kiran rao
3122,tt1433810,actor4,aamir khan,director1,kiran rao
3123,tt1433905,actor1,sanjay dutt,director1,rohit shetty
3124,tt1433905,actor2,ajay devgn,director1,rohit shetty
3125,tt1433905,actor3,fardeen khan,director1,rohit shetty
3126,tt1433905,actor4,bipasha basu,director1,rohit shetty
3127,tt1434447,actor1,ranbir kapoor,director1,shimit amin
3128,tt1434447,actor2,prem chopra,director1,shimit amin
3129,tt1434447,actor3,gauhar khan,director1,shimit amin
3130,tt1434447,actor4,mukesh bhatt,director1,shimit amin
3131,tt1438298,actor1,hrithik roshan,director1,sanjay leela bhansali
3132,tt1438298,actor2,aishwarya rai bachchan,director1,sanjay leela bhansali
3133,tt1438298,actor3,shernaz patel,director1,sanjay leela bhansali
3134,tt1438298,actor4,aditya roy kapoor,director1,sanjay leela bhansali
3135,tt1438486,actor1,asrani,director1,rajeev kumar
3136,tt1438486,actor2,asif basra,director1,rajeev kumar
3137,tt1438486,actor3,govinda,director1,rajeev kumar
3138,tt1438486,actor4,manoj joshi,director1,rajeev kumar
3139,tt1442570,actor1,vinod khanna,director1,zaigham ali syed
3140,tt1442570,actor2,akshay kapoor,director1,zaigham ali syed
3141,tt1442570,actor3,rehan khan,director1,zaigham ali syed
3142,tt1442570,actor4,bhavna pani,director1,zaigham ali syed
3143,tt1442583,actor1,nana patekar,director1,kabir sadanand
3144,tt1442583,actor2,dimple kapadia,director1,kabir sadanand
3145,tt1442583,actor3,sunil shetty,director1,kabir sadanand
3146,tt1442583,actor4,vidya malvade,director1,kabir sadanand
3147,tt1446055,actor1,mithun chakraborty,director1,ashim s. samanta
3148,tt1446055,actor2,ali asghar,director1,ashim s. samanta
3149,tt1446055,actor3,arun bakshi,director1,ashim s. samanta
3150,tt1446055,actor4,rakesh bedi,director1,ashim s. samanta
3151,tt1447508,actor1,omkar das manikpuri,director1,anusha rizvi
3152,tt1447508,actor1,omkar das manikpuri,director2,mahmood farooqui
3153,tt1447508,actor2,raghuvir yadav,director1,anusha rizvi
3154,tt1447508,actor2,raghuvir yadav,director2,mahmood farooqui
3155,tt1447508,actor3,shalini vatsa,director1,anusha rizvi
3156,tt1447508,actor3,shalini vatsa,director2,mahmood farooqui
3157,tt1447508,actor4,farrukh jaffar,director1,anusha rizvi
3158,tt1447508,actor4,farrukh jaffar,director2,mahmood farooqui
3159,tt1451797,actor1,amitabh bachchan,director1,ram gopal varma
3160,tt1451797,actor2,ritesh deshmukh,director1,ram gopal varma
3161,tt1451797,actor3,gul panag,director1,ram gopal varma
3162,tt1451797,actor4,paresh rawal,director1,ram gopal varma
3163,tt1454461,actor1,rana jung bahadur,director1,sangeeth sivan
3164,tt1454461,actor2,jaspal bhatti,director1,sangeeth sivan
3165,tt1454461,actor3,preeti bhutani,director1,sangeeth sivan
3166,tt1454461,actor4,bobby deol,director1,sangeeth sivan
3167,tt1454567,actor1,sohail khan,director1,ajay chandhok
3168,tt1454567,actor2,amrita arora,director1,ajay chandhok
3169,tt1454567,actor3,yash tonk,director1,ajay chandhok
3170,tt1454567,actor4,vrajesh hirjee,director1,ajay chandhok
3171,tt1455811,actor1,akshay kumar,director1,priyadarshan
3172,tt1455811,actor2,rajpal yadav,director1,priyadarshan
3173,tt1455811,actor3,aruna irani,director1,priyadarshan
3174,tt1455811,actor4,kulbhushan kharbanda,director1,priyadarshan
3175,tt1455816,actor1,vivek oberoi,director1,kookie v. gulati
3176,tt1455816,actor2,isaiah,director1,kookie v. gulati
3177,tt1455816,actor3,aruna shields,director1,kookie v. gulati
3178,tt1455816,actor4,nandana sen,director1,kookie v. gulati
3179,tt1456946,actor1,jackie shroff,director1,rajeev nath
3180,tt1456946,actor2,sanjay suri,director1,rajeev nath
3181,tt1456946,actor3,gul panag,director1,rajeev nath
3182,tt1456946,actor4,shruti seth,director1,rajeev nath
3183,tt1465488,actor1,anay,director1,jaiveer
3184,tt1465488,actor2,kurush deboo,director1,jaiveer
3185,tt1465488,actor3,mohit ghai,director1,jaiveer
3186,tt1465488,actor4,ahwaan,director1,jaiveer
3187,tt1465493,actor1,arshad warsi,director1,kabeer kaushik
3188,tt1465493,actor2,dia mirza,director1,kabeer kaushik
3189,tt1465493,actor3,boman irani,director1,kabeer kaushik
3190,tt1465493,actor4,sandhya mridul,director1,kabeer kaushik
3191,tt1471247,actor1,paresh rawal,director1,amit rai
3192,tt1471247,actor2,om puri,director1,amit rai
3193,tt1471247,actor3,pavan malhotra,director1,amit rai
3194,tt1471247,actor4,javed sheikh,director1,amit rai
3195,tt1474271,actor1,randeep hooda,director1,srinivas bhashyam
3196,tt1474271,actor2,rituparna sengupta,director1,srinivas bhashyam
3197,tt1474271,actor3,sada,director1,srinivas bhashyam
3198,tt1474271,actor4,divya dutta,director1,srinivas bhashyam
3199,tt1479667,actor1,shreyas talpade,director1,indrajit nattooji
3200,tt1479667,actor2,bharati achrekar,director1,indrajit nattooji
3201,tt1479667,actor3,shaukat baig,director1,indrajit nattooji
3202,tt1479667,actor4,rakesh bedi,director1,indrajit nattooji
3203,tt1479857,actor1,meghan jadhav,director1,girish girija joshi
3204,tt1479857,actor2,mithun chakraborty,director1,girish girija joshi
3205,tt1479857,actor3,riya sen,director1,girish girija joshi
3206,tt1479857,actor4,seema biswas,director1,girish girija joshi
3207,tt1485072,actor1,ruslaan mumtaz,director1,satish kaushik
3208,tt1485072,actor2,sheena shahabadi,director1,satish kaushik
3209,tt1485072,actor3,rajat kapoor,director1,satish kaushik
3210,tt1485072,actor4,neena gupta,director1,satish kaushik
3211,tt1499201,actor1,priyanka chopra,director1,siddharth anand
3212,tt1499201,actor2,carl marino,director1,siddharth anand
3213,tt1499201,actor3,ranbir kapoor,director1,siddharth anand
3214,tt1499201,actor4,aubrey k. miller,director1,siddharth anand
3215,tt1501301,actor1,nargis bagheri,director1,arup dutta
3216,tt1501301,actor2,divya dutta,director1,arup dutta
3217,tt1501301,actor3,avika gor,director1,arup dutta
3218,tt1501301,actor4,rajit kapoor,director1,arup dutta
3219,tt1503640,actor1,himesh reshammiya,director1,swapna joshi
3220,tt1503640,actor2,sonal sehgal,director1,swapna joshi
3221,tt1503640,actor3,purbi joshi,director1,swapna joshi
3222,tt1503640,actor4,rajesh khattar,director1,swapna joshi
3223,tt1504687,actor1,joseph armillas,director1,puneet issar
3224,tt1504687,actor2,anto boghokian,director1,puneet issar
3225,tt1504687,actor3,elissa brentano,director1,puneet issar
3226,tt1504687,actor4,gerald brodin,director1,puneet issar
3227,tt1508259,actor1,sudhanshu pandey,director1,masud mirza
3228,tt1508259,actor2,hrishitaa bhatt,director1,masud mirza
3229,tt1508259,actor3,anuj punj,director1,masud mirza
3230,tt1508259,actor4,suman agarwal,director1,masud mirza
3231,tt1508950,actor1,mithun chakraborty,director1,ashu trikha
3232,tt1508950,actor2,om puri,director1,ashu trikha
3233,tt1508950,actor3,sohum shah,director1,ashu trikha
3234,tt1508950,actor4,urvashi sharma,director1,ashu trikha
3235,tt1509732,actor1,sonam kapoor,director1,rajshree ojha
3236,tt1509732,actor2,abhay deol,director1,rajshree ojha
3237,tt1509732,actor3,amrita puri,director1,rajshree ojha
3238,tt1509732,actor4,cyrus sahukar,director1,rajshree ojha
3239,tt1512220,actor1,prateik,director1,raaghav dar
3240,tt1512220,actor2,kalki koechlin,director1,raaghav dar
3241,tt1512220,actor3,arjun mathur,director1,raaghav dar
3242,tt1512220,actor4,shruti seth,director1,raaghav dar
3243,tt1512321,actor1,bobby deol,director1,samir karnik
3244,tt1512321,actor2,dwij yadav,director1,samir karnik
3245,tt1512321,actor3,kangana ranaut,director1,samir karnik
3246,tt1512321,actor4,mohnish bahl,director1,samir karnik
3247,tt1522329,actor1,mantra,director1,kunal deshmukh
3248,tt1522329,actor2,prerna chawla,director1,kunal deshmukh
